WR,Jason Avant,3000,1.95,KC,1538.461538
WR,Miles Austin,3000,4.9,Phi,612.244898
WR,Andre Caldwell,3000,1.388,Den,2161.383285
WR,Dwayne Bowe,3000,1.525,Cle,1967.213115
RB,Tyler Clutts,3000,0.175,Dal,17142.85714
WR,Matthew Slater,3000,0,NE,#DIV/0!
RB,Jerome Felton,3000,0.025,Buf,120000
RB,Tim Hightower,3000,0,NO,#DIV/0!
WR,Marcus Thigpen,3000,-0.2,Oak,-15000
RB,Cedric Peerman,3000,0,Cin,#DIV/0!
RB,Mike Tolbert,3000,4.738,Car,633.1785564
WR,Andrew Hawkins,3000,6.1,Cle,491.8032787
WR,Darrius Heyward-Bey,3000,5.544,Pit,541.1255411
RB,John Kuhn,3000,1.525,GB,1967.213115
WR,Seyi Ajirotutu,3000,0,Phi,#DIV/0!
WR,Marlon Moore,3000,0.313,Cle,9584.664537
WR,Brandon Tate,3000,1.738,Cin,1726.121979
RB,Darrel Young,3000,0.388,Was,7731.958763
RB,Antone Smith,3000,0.55,Chi,5454.545455
WR,Brian Hartline,3000,5.775,Cle,519.4805195
RB,Jorvorskie Lane,3000,0.188,TB,15957.44681
WR,Jordan Norwood,3000,3.167,Den,947.2687086
WR,Marc Mariani,3000,0.9,Chi,3333.333333
WR,Andre Roberts,3000,3.5,Was,857.1428571
WR,Jacoby Jones,3000,0,Pit,#DIV/0!
WR,Riley Cooper,3000,5.438,Phi,551.6734093
RB,Fred Jackson,3000,5.325,Sea,563.3802817
RB,Boobie Dixon,3000,2.113,Buf,1419.7823
WR,Jeremy Ross,3000,4.25,Bal,705.8823529
RB,Toby Gerhart,3000,1.94,Jax,1546.391753
RB,Chase Reynolds,3000,0,StL,#DIV/0!
RB,C.J. Spiller,3000,8.05,NO,372.6708075
WR,Joseph Morgan,3000,0,Bal,#DIV/0!
RB,Fozzy Whittaker,3000,1.638,Car,1831.501832
WR,Marcus Easley,3000,1.829,Buf,1640.240569
RB,Stevan Ridley,3000,0,NYJ,#DIV/0!
RB,Matt Asiata,3000,2.663,Min,1126.549005
WR,Charles Johnson,3000,3.617,Min,829.4166436
WR,Brian Quick,3000,0.88,StL,3409.090909
RB,Daniel Herron,3000,2.9,Buf,1034.482759
WR,Denarius Moore,3000,-0.25,Buf,-12000
RB,Joe Banyard,3000,0,Jax,#DIV/0!
WR,Jeremy Kerley,3000,5.188,NYJ,578.2575173
RB,Anthony Sherman,3000,0.413,KC,7263.922518
RB,Will Tukuafu,3000,0,Sea,#DIV/0!
RB,Robert Turbin,3000,2.933,Cle,1022.843505
RB,Bilal Powell,3000,7.36,NYJ,407.6086957
RB,Will Johnson,3000,0.744,Pit,4032.258065
RB,Bobby Rainey,3000,0.738,TB,4065.04065
RB,Roy Helu Jr.,3000,3.133,Oak,957.5486754
RB,Isaiah Pead,3000,-0.35,Pit,-8571.428571
RB,George Winn,3000,0,Det,#DIV/0!
RB,Kenjon Barner,3000,0,Phi,#DIV/0!
WR,Brice Butler,3000,3.45,Dal,869.5652174
WR,Cole Beasley,3000,9.575,Dal,313.3159269
RB,Zach Line,3000,2.45,Min,1224.489796
WR,Brenton Bersin,3000,1.95,Car,1538.461538
RB,Derrick Coleman,3000,0.2,Sea,15000
RB,Jonathan Grimes,3000,4.283,Hou,700.4436143
WR,Frankie Hammond Jr.,3000,0,KC,#DIV/0!
WR,Jaron Brown,3000,2.625,Ari,1142.857143
WR,T.J. Graham,3000,0,NO,#DIV/0!
WR,Keshawn Martin,3000,7.167,NE,418.5851821
WR,Myles White,3000,0.62,NYG,4838.709677
RB,Jordan Todman,3000,0.156,Pit,19230.76923
WR,Jarius Wright,3000,4.263,Min,703.7297678
RB,Brandon Bolden,3000,2.357,NE,1272.804412
RB,Jonas Gray,3000,4.233,Mia,708.7172218
TE,Kyle Rudolph,3000,7.188,Min,417.3622705
WR,Russell Shepard,3000,0.32,TB,9375
WR,Mohamed Sanu,3000,7.55,Cin,397.3509934
RB,Tommy Bohanon,3000,0.725,NYJ,4137.931034
WR,Ryan Grant,3000,5.3,Was,566.0377358
WR,Markus Wheaton,3000,5.278,Pit,568.3971201
RB,Rex Burkhead,3000,1.175,Cin,2553.191489
RB,Benny Cunningham,3000,4.938,StL,607.5334143
RB,Nikita Whitlock,3000,0,NYG,#DIV/0!
RB,Kyle Juszczyk,3000,5.613,Bal,534.4735436
RB,Bryce Brown,3000,0,Sea,#DIV/0!
TE,Zach Ertz,3000,7.55,Phi,397.3509934
RB,Stepfan Taylor,3000,0.313,Ari,9584.664537
RB,Zac Stacy,3000,4.343,NYJ,690.7667511
WR,Rico Richardson,3000,0,Ten,#DIV/0!
RB,Brandon Wegher,3000,0,Car,#DIV/0!
WR,Kevin Norwood,3000,0,Car,#DIV/0!
WR,Ricardo Lockette,3000,2.113,Sea,1419.7823
RB,Christine Michael,3000,1.375,Dal,2181.818182
RB,Denard Robinson,3000,2.88,Jax,1041.666667
WR,Bennie Fowler,3000,3.25,Den,923.0769231
WR,Jared Abbrederis,3000,0,GB,#DIV/0!
WR,Devin Street,3000,1.825,Dal,1643.835616
WR,Chris Matthews,3000,1.175,Sea,2553.191489
WR,Aaron Dobson,3000,3.817,NE,785.9575583
RB,Bernard Pierce,3000,0.686,Jax,4373.177843
WR,Stedman Bailey,3000,4.525,StL,662.9834254
RB,Spencer Ware,3000,2.667,KC,1124.859393
RB,Jay Prosch,3000,0.35,Hou,8571.428571
RB,Jalston Fowler,3000,1.263,Ten,2375.296912
WR,TJ Jones,3000,0.16,Det,18750
WR,Kenbrell Thompkins,3000,9.3,NYJ,322.5806452
RB,Roosevelt Nix,3000,0,Pit,#DIV/0!
WR,Rod Streater,3000,1.8,Oak,1666.666667
RB,Marcus Murphy,3000,0.556,NO,5395.683453
RB,Andre Williams,3000,3.044,NYG,985.5453351
RB,Rod Smith,3000,0.167,Dal,17964.07186
WR,Joshua Bellamy,3000,2.813,Chi,1066.477071
WR,Neal Sterling,3000,0,Jax,#DIV/0!
RB,Malcolm Johnson,3000,0.489,Cle,6134.969325
WR,Josh Huff,3000,5.157,Phi,581.733566
RB,Juwan Thompson,3000,0.514,Den,5836.575875
RB,James White,3000,2.283,NE,1314.060447
